日期,時間,開盤價,最高價,最低價,收盤價,SMA8,SMA17,SMA34,SMA68,成交量,MA40,MA80,DIF18-32,MACD12,OSC,"K(90,3)","D(90,3)"
11/25/2022,13:18:00,8.69,8.69,8.68,8.68,8.69,8.69,8.7,8.7,73,102,75,0,0,0,1.44%,4.63%
11/25/2022,13:19:00,8.68,8.69,8.68,8.68,8.69,8.69,8.7,8.7,26,102,75,0,0,0,0.96%,3.41%
11/25/2022,13:20:00,8.68,8.69,8.68,8.69,8.69,8.69,8.7,8.7,10,102,75,0,0,0,11.75%,6.19%
11/25/2022,13:21:00,8.68,8.69,8.68,8.69,8.69,8.69,8.7,8.7,80,103,73,0,0,0,18.94%,10.44%
11/25/2022,13:22:00,8.69,8.7,8.68,8.7,8.69,8.69,8.7,8.7,192,107,75,0,0,0,34.85%,18.58%
11/25/2022,13:23:00,8.7,8.7,8.69,8.7,8.69,8.69,8.7,8.7,112,110,76,0,0,0,45.46%,27.54%
11/25/2022,13:24:00,8.7,8.7,8.69,8.7,8.69,8.69,8.7,8.7,110,111,76,0,0,0,52.53%,35.87%
11/25/2022,13:25:00,8.7,8.7,8.7,8.7,8.69,8.69,8.7,8.7,0,111,75,0,0,0,57.24%,42.99%
11/25/2022,13:26:00,8.7,8.7,8.7,8.7,8.7,8.69,8.7,8.7,0,103,75,0,0,0,60.38%,48.79%
11/25/2022,13:27:00,8.7,8.7,8.7,8.7,8.7,8.69,8.7,8.7,0,91,75,0,0,0,62.48%,53.35%
11/25/2022,13:28:00,8.7,8.7,8.7,8.7,8.7,8.69,8.7,8.7,0,88,68,0,0,0,63.87%,56.86%
11/25/2022,13:29:00,8.71,8.71,8.71,8.71,8.7,8.69,8.7,8.7,2721,155,102,0,0,0,75.92%,63.21%
11/28/2022,09:00:00,8.65,8.67,8.65,8.66,8.7,8.69,8.69,8.69,1150,183,116,0,0,0,56.17%,60.86%
11/28/2022,09:01:00,8.66,8.67,8.65,8.65,8.69,8.69,8.69,8.69,172,186,118,0,0,0,37.44%,53.06%
11/28/2022,09:02:00,8.65,8.66,8.65,8.66,8.69,8.69,8.69,8.69,53,187,118,0,0,0,30.52%,45.54%
11/28/2022,09:03:00,8.66,8.68,8.65,8.68,8.68,8.69,8.69,8.69,164,191,120,0,0,0,37.01%,42.70%
11/28/2022,09:04:00,8.68,8.69,8.67,8.68,8.68,8.69,8.69,8.69,162,195,122,0,0,0,41.34%,42.25%
11/28/2022,09:05:00,8.67,8.69,8.67,8.67,8.68,8.69,8.69,8.69,213,199,124,0,0,0,38.67%,41.06%
11/28/2022,09:06:00,8.68,8.68,8.67,8.68,8.67,8.69,8.69,8.69,74,200,125,0,0,0,42.45%,41.52%
11/28/2022,09:07:00,8.68,8.68,8.67,8.68,8.67,8.69,8.69,8.69,98,202,124,0,0,0,44.97%,42.67%
11/28/2022,09:08:00,8.68,8.69,8.68,8.68,8.67,8.69,8.69,8.69,196,203,126,0,0,0,46.64%,43.99%
11/28/2022,09:09:00,8.68,8.69,8.68,8.69,8.68,8.68,8.69,8.69,171,207,128,0,0,0,53.32%,47.10%
11/28/2022,09:10:00,8.68,8.69,8.68,8.68,8.68,8.68,8.69,8.69,23,207,128,0,0,0,52.21%,48.81%
11/28/2022,09:11:00,8.69,8.7,8.69,8.69,8.68,8.68,8.69,8.69,112,209,128,0,0,0,57.03%,51.55%
11/28/2022,09:12:00,8.69,8.69,8.69,8.69,8.68,8.68,8.69,8.69,165,209,131,0,0,0,60.24%,54.45%
11/28/2022,09:13:00,8.69,8.7,8.68,8.69,8.69,8.68,8.69,8.69,97,208,130,0,0,0,62.38%,57.09%
11/28/2022,09:14:00,8.69,8.69,8.69,8.69,8.69,8.68,8.69,8.69,41,195,131,0,0,0,63.81%,59.33%
11/28/2022,09:15:00,8.69,8.7,8.68,8.68,8.69,8.68,8.69,8.69,236,189,134,0,0,0,59.21%,59.29%
11/28/2022,09:16:00,8.68,8.68,8.68,8.68,8.69,8.68,8.69,8.69,108,191,135,0,0,0,56.14%,58.24%
11/28/2022,09:17:00,8.68,8.7,8.68,8.7,8.69,8.68,8.69,8.69,130,193,137,0,0,0,65.20%,60.56%
11/28/2022,09:18:00,8.7,8.7,8.7,8.7,8.69,8.68,8.69,8.69,10,193,136,0,0,0,71.25%,64.12%
11/28/2022,09:19:00,8.7,8.7,8.7,8.7,8.69,8.69,8.69,8.69,142,196,137,0,0,0,75.28%,67.84%
11/28/2022,09:20:00,8.7,8.7,8.69,8.69,8.69,8.69,8.69,8.69,578,208,144,0,0,0,72.41%,69.36%
11/28/2022,09:21:00,8.69,8.69,8.68,8.69,8.69,8.69,8.69,8.69,252,214,147,0,0,0,70.49%,69.74%
11/28/2022,09:22:00,8.68,8.68,8.68,8.68,8.69,8.69,8.69,8.69,27,211,147,0,0,0,63.66%,67.71%
11/28/2022,09:23:00,8.69,8.69,8.68,8.69,8.69,8.69,8.69,8.69,60,208,148,0,0,0,64.66%,66.70%
11/28/2022,09:24:00,8.68,8.69,8.68,8.69,8.69,8.69,8.69,8.69,10,208,148,0,0,0,65.33%,66.24%
11/28/2022,09:25:00,8.69,8.69,8.68,8.69,8.69,8.69,8.69,8.69,3,202,148,0,0,0,65.78%,66.09%
11/28/2022,09:26:00,8.69,8.69,8.69,8.69,8.69,8.69,8.69,8.69,3,196,147,0,0,0,66.07%,66.08%
11/28/2022,09:27:00,8.69,8.69,8.68,8.68,8.69,8.69,8.69,8.69,16,195,147,0,0,0,60.72%,64.29%
11/28/2022,09:28:00,8.69,8.69,8.68,8.68,8.69,8.69,8.69,8.69,69,195,148,0,0,0,57.14%,61.91%
11/28/2022,09:29:00,8.68,8.68,8.66,8.66,8.68,8.69,8.68,8.69,377,203,153,0,0,0,43.65%,55.82%
11/28/2022,09:30:00,8.67,8.67,8.66,8.66,8.68,8.69,8.68,8.69,24,204,153,0,0,0,34.66%,48.77%
11/28/2022,09:31:00,8.66,8.67,8.65,8.67,8.68,8.68,8.68,8.69,594,217,160,0,0,0,34.22%,43.92%
11/28/2022,09:32:00,8.66,8.67,8.66,8.66,8.67,8.68,8.68,8.69,33,213,160,0,0,0,28.37%,38.73%
11/28/2022,09:33:00,8.66,8.69,8.66,8.69,8.67,8.68,8.68,8.69,366,219,164,0,0,0,41.13%,39.53%
11/28/2022,09:34:00,8.67,8.67,8.65,8.65,8.67,8.68,8.68,8.69,264,223,167,0,0,0,27.42%,35.50%
11/28/2022,09:35:00,8.65,8.66,8.65,8.65,8.67,8.68,8.68,8.69,70,225,168,0,0,0,18.28%,29.76%
11/28/2022,09:36:00,8.65,8.65,8.64,8.64,8.66,8.67,8.68,8.69,385,234,168,-0.01,0,0,12.19%,23.90%
11/28/2022,09:37:00,8.65,8.66,8.63,8.64,8.66,8.67,8.68,8.68,1150,263,177,-0.01,0,0,12.29%,20.03%
11/28/2022,09:38:00,8.64,8.64,8.64,8.64,8.66,8.67,8.68,8.68,4,263,176,-0.01,0,0,12.36%,17.47%
11/28/2022,09:39:00,8.65,8.65,8.64,8.64,8.65,8.67,8.68,8.68,4,195,175,-0.01,0,0,12.41%,15.79%
11/28/2022,09:40:00,8.65,8.65,8.64,8.64,8.65,8.66,8.68,8.68,42,167,175,-0.01,-0.01,0,12.44%,14.67%
11/28/2022,09:41:00,8.65,8.65,8.64,8.64,8.64,8.66,8.67,8.68,52,164,175,-0.01,-0.01,0,12.46%,13.93%
11/28/2022,09:42:00,8.65,8.65,8.64,8.64,8.64,8.66,8.67,8.68,24,164,176,-0.01,-0.01,0,12.47%,13.45%
11/28/2022,09:43:00,8.65,8.65,8.64,8.64,8.64,8.65,8.67,8.68,15,160,176,-0.01,-0.01,0,12.48%,13.12%
11/28/2022,09:44:00,8.65,8.65,8.65,8.65,8.64,8.65,8.67,8.68,25,157,176,-0.01,-0.01,0,16.65%,14.30%
11/28/2022,09:45:00,8.65,8.65,8.64,8.64,8.64,8.65,8.67,8.68,28,152,175,-0.01,-0.01,0,15.27%,14.62%
11/28/2022,09:46:00,8.65,8.65,8.64,8.65,8.64,8.65,8.67,8.68,66,152,176,-0.01,-0.01,0,18.51%,15.92%
11/28/2022,09:47:00,8.65,8.66,8.65,8.65,8.64,8.65,8.67,8.68,377,159,180,-0.01,-0.01,0,20.68%,17.51%
11/28/2022,09:48:00,8.66,8.66,8.65,8.66,8.65,8.65,8.67,8.68,41,155,179,-0.01,-0.01,0,26.28%,20.43%
11/28/2022,09:49:00,8.65,8.67,8.65,8.66,8.65,8.65,8.67,8.68,420,161,184,-0.01,-0.01,0,30.02%,23.63%
11/28/2022,09:50:00,8.65,8.68,8.65,8.66,8.65,8.65,8.67,8.68,344,169,188,-0.01,-0.01,0,32.51%,26.59%
11/28/2022,09:51:00,8.68,8.68,8.66,8.66,8.65,8.65,8.66,8.68,50,168,188,-0.01,-0.01,0,34.18%,29.12%
11/28/2022,09:52:00,8.66,8.67,8.66,8.67,8.66,8.65,8.66,8.67,61,165,187,0,-0.01,0,39.45%,32.56%
11/28/2022,09:53:00,8.66,8.67,8.66,8.66,8.66,8.65,8.66,8.67,79,164,186,0,-0.01,0,38.80%,34.64%
11/28/2022,09:54:00,8.66,8.66,8.66,8.66,8.66,8.65,8.66,8.67,32,164,180,0,-0.01,0,38.37%,35.88%
11/28/2022,09:55:00,8.66,8.67,8.66,8.67,8.66,8.65,8.66,8.67,30,159,174,0,-0.01,0,42.24%,38.00%
11/28/2022,09:56:00,8.67,8.67,8.66,8.66,8.66,8.65,8.66,8.67,18,157,174,0,0,0,40.66%,38.89%
11/28/2022,09:57:00,8.66,8.67,8.66,8.67,8.66,8.66,8.66,8.67,47,155,174,0,0,0,43.78%,40.52%
11/28/2022,09:58:00,8.66,8.66,8.65,8.65,8.66,8.66,8.66,8.67,110,157,175,0,0,0,37.52%,39.52%
11/28/2022,09:59:00,8.66,8.66,8.65,8.65,8.66,8.66,8.66,8.67,20,154,175,0,0,0,33.34%,37.46%
11/28/2022,10:00:00,8.66,8.66,8.66,8.66,8.66,8.66,8.66,8.67,5,140,174,0,0,0,34.73%,36.55%
11/28/2022,10:01:00,8.65,8.65,8.65,8.65,8.66,8.66,8.66,8.67,7,134,174,0,0,0,31.49%,34.86%
11/28/2022,10:02:00,8.65,8.66,8.65,8.65,8.66,8.66,8.65,8.67,17,134,173,0,0,0,29.32%,33.02%
11/28/2022,10:03:00,8.65,8.66,8.65,8.65,8.66,8.66,8.65,8.67,67,134,171,0,0,0,27.88%,31.31%
11/28/2022,10:04:00,8.65,8.65,8.65,8.65,8.65,8.66,8.65,8.67,629,149,179,0,0,0,26.92%,29.84%
11/28/2022,10:05:00,8.65,8.65,8.62,8.63,8.65,8.66,8.65,8.67,567,163,182,0,0,0,21.65%,27.11%
11/28/2022,10:06:00,8.63,8.63,8.62,8.62,8.65,8.65,8.65,8.67,90,165,181,0,0,0,14.43%,22.89%
11/28/2022,10:07:00,8.63,8.63,8.61,8.61,8.64,8.65,8.65,8.66,113,168,181,-0.01,0,0,9.62%,18.47%
11/28/2022,10:08:00,8.61,8.62,8.61,8.62,8.64,8.65,8.65,8.66,16,167,181,-0.01,0,0,9.75%,15.56%
11/28/2022,10:09:00,8.61,8.62,8.61,8.62,8.63,8.65,8.65,8.66,194,162,183,-0.01,0,0,9.83%,13.65%
11/28/2022,10:10:00,8.62,8.62,8.61,8.61,8.63,8.64,8.65,8.66,17,162,183,-0.01,-0.01,0,6.55%,11.29%
11/28/2022,10:11:00,8.62,8.62,8.61,8.61,8.62,8.64,8.65,8.66,27,148,182,-0.01,-0.01,0,4.37%,8.98%
11/28/2022,10:12:00,8.62,8.62,8.62,8.62,8.62,8.64,8.64,8.66,7,147,180,-0.01,-0.01,0,6.25%,8.07%
11/28/2022,10:13:00,8.61,8.62,8.61,8.62,8.62,8.63,8.64,8.66,13,138,179,-0.01,-0.01,0,7.50%,7.88%
11/28/2022,10:14:00,8.62,8.63,8.62,8.63,8.62,8.63,8.64,8.66,273,138,181,-0.01,-0.01,0,11.67%,9.14%
11/28/2022,10:15:00,8.63,8.63,8.62,8.62,8.62,8.63,8.64,8.66,8,137,181,-0.01,-0.01,0,11.11%,9.80%
11/28/2022,10:16:00,8.63,8.64,8.62,8.63,8.62,8.63,8.64,8.66,63,129,182,-0.01,-0.01,0,14.07%,11.22%
11/28/2022,10:17:00,8.63,8.63,8.63,8.63,8.62,8.63,8.64,8.66,1,100,182,-0.01,-0.01,0,16.05%,12.83%
11/28/2022,10:18:00,8.64,8.64,8.63,8.63,8.62,8.63,8.64,8.66,41,101,182,-0.01,-0.01,0,17.37%,14.34%
11/28/2022,10:19:00,8.65,8.66,8.65,8.66,8.63,8.63,8.64,8.66,78,103,149,-0.01,-0.01,0,28.24%,18.98%
11/28/2022,10:20:00,8.66,8.66,8.66,8.66,8.64,8.63,8.64,8.66,10,102,135,0,-0.01,0,35.50%,24.48%
11/28/2022,10:21:00,8.66,8.66,8.66,8.66,8.64,8.63,8.64,8.66,6,101,133,0,-0.01,0,40.33%,29.77%
11/28/2022,10:22:00,8.67,8.67,8.67,8.67,8.65,8.63,8.64,8.65,238,106,135,0,-0.01,0,46.89%,35.47%
11/28/2022,10:23:00,8.68,8.69,8.68,8.69,8.65,8.63,8.64,8.66,291,113,137,0,0,0.01,57.92%,42.96%
11/28/2022,10:24:00,8.68,8.68,8.68,8.68,8.66,8.64,8.65,8.66,21,113,135,0,0,0.01,61.95%,49.29%
11/28/2022,10:25:00,8.69,8.69,8.68,8.68,8.67,8.64,8.65,8.65,5,112,132,0,0,0.01,64.63%,54.40%
11/28/2022,10:26:00,8.68,8.68,8.68,8.68,8.67,8.65,8.65,8.65,6,111,131,0,0,0.01,66.42%,58.41%
11/28/2022,10:27:00,8.68,8.69,8.68,8.69,8.68,8.65,8.65,8.65,14,102,130,0.01,0,0.01,70.95%,62.59%
11/28/2022,10:28:00,8.69,8.69,8.69,8.69,8.68,8.66,8.65,8.65,0,101,128,0.01,0,0.01,73.97%,66.38%
11/28/2022,10:29:00,8.69,8.7,8.69,8.69,8.68,8.66,8.65,8.65,84,92,127,0.01,0,0.01,78.94%,70.57%
11/28/2022,10:30:00,8.69,8.71,8.69,8.7,8.69,8.66,8.65,8.65,368,93,131,0.01,0,0.01,82.63%,74.59%
11/28/2022,10:31:00,8.7,8.7,8.7,8.7,8.69,8.67,8.65,8.65,2,92,130,0.01,0,0.01,85.08%,78.09%
11/28/2022,10:32:00,8.71,8.71,8.7,8.71,8.69,8.67,8.65,8.66,53,92,128,0.01,0,0.01,90.06%,82.08%
11/28/2022,10:33:00,8.7,8.71,8.7,8.7,8.7,8.68,8.65,8.66,139,93,129,0.01,0.01,0.01,90.04%,84.73%
11/28/2022,10:34:00,8.7,8.7,8.7,8.7,8.7,8.68,8.65,8.66,14,93,128,0.01,0.01,0,90.03%,86.49%
11/28/2022,10:35:00,8.7,8.7,8.7,8.7,8.7,8.69,8.66,8.66,75,94,126,0.01,0.01,0,90.02%,87.67%
11/28/2022,10:36:00,8.7,8.71,8.7,8.7,8.7,8.69,8.66,8.66,18,94,125,0.01,0.01,0,90.01%,88.45%
11/28/2022,10:37:00,8.71,8.71,8.7,8.7,8.7,8.69,8.66,8.66,94,95,125,0.01,0.01,0,90.01%,88.97%
11/28/2022,10:38:00,8.7,8.7,8.7,8.7,8.7,8.69,8.66,8.66,195,97,127,0.01,0.01,0,90.00%,89.31%
11/28/2022,10:39:00,8.7,8.7,8.7,8.7,8.7,8.69,8.66,8.66,12,97,126,0.01,0.01,0,90.00%,89.54%
11/28/2022,10:40:00,8.7,8.7,8.69,8.69,8.7,8.69,8.66,8.66,267,104,122,0.01,0.01,0,86.67%,88.59%
11/28/2022,10:41:00,8.7,8.72,8.7,8.7,8.7,8.7,8.67,8.66,580,118,126,0.01,0.01,0,85.05%,87.41%
11/28/2022,10:42:00,8.71,8.71,8.71,8.71,8.7,8.7,8.67,8.66,22,118,126,0.01,0.01,0,87.00%,87.27%
11/28/2022,10:43:00,8.71,8.72,8.7,8.71,8.7,8.7,8.67,8.66,147,120,127,0.01,0.01,0,88.31%,87.62%
11/28/2022,10:44:00,8.72,8.72,8.71,8.71,8.7,8.7,8.68,8.66,54,106,127,0.01,0.01,0,89.17%,88.14%
11/28/2022,10:45:00,8.71,8.72,8.71,8.71,8.7,8.7,8.68,8.66,23,92,128,0.01,0.01,0,89.75%,88.67%
11/28/2022,10:46:00,8.72,8.72,8.71,8.72,8.71,8.7,8.68,8.66,139,93,129,0.01,0.01,0,93.17%,90.17%
11/28/2022,10:47:00,8.71,8.72,8.71,8.71,8.71,8.7,8.68,8.66,24,91,129,0.01,0.01,0,92.42%,90.92%
11/28/2022,10:48:00,8.71,8.74,8.71,8.74,8.71,8.71,8.69,8.67,1001,116,141,0.01,0.01,0,94.94%,92.26%
11/28/2022,10:49:00,8.71,8.74,8.71,8.74,8.72,8.71,8.69,8.67,283,118,140,0.01,0.01,0,96.63%,93.72%
11/28/2022,10:50:00,8.74,8.74,8.73,8.73,8.72,8.71,8.69,8.67,292,125,143,0.01,0.01,0,95.19%,94.21%
11/28/2022,10:51:00,8.73,8.73,8.73,8.73,8.72,8.71,8.7,8.67,173,128,138,0.01,0.01,0,94.23%,94.21%
11/28/2022,10:52:00,8.73,8.74,8.73,8.73,8.73,8.71,8.7,8.67,146,132,139,0.01,0.01,0,93.59%,94.01%
11/28/2022,10:53:00,8.73,8.74,8.73,8.74,8.73,8.72,8.7,8.67,28,132,135,0.01,0.01,0,95.73%,94.58%
11/28/2022,10:54:00,8.73,8.74,8.73,8.73,8.73,8.72,8.7,8.67,24,126,132,0.01,0.01,0,94.59%,94.58%
11/28/2022,10:55:00,8.73,8.74,8.72,8.73,8.73,8.72,8.71,8.67,174,130,133,0.01,0.01,0,93.83%,94.33%
11/28/2022,10:56:00,8.73,8.73,8.73,8.73,8.73,8.72,8.71,8.68,130,132,130,0.01,0.01,0,93.32%,93.99%
11/28/2022,10:57:00,8.73,8.75,8.73,8.75,8.73,8.72,8.71,8.68,869,154,127,0.01,0.01,0,95.55%,94.51%
11/28/2022,10:58:00,8.75,8.75,8.73,8.75,8.74,8.73,8.71,8.68,596,167,134,0.01,0.01,0,97.03%,95.35%
11/28/2022,10:59:00,8.75,8.75,8.74,8.74,8.74,8.73,8.71,8.68,20,166,134,0.01,0.01,0,95.64%,95.45%
11/28/2022,11:00:00,8.74,8.75,8.74,8.74,8.74,8.73,8.72,8.68,121,169,135,0.01,0.01,0,94.71%,95.20%
11/28/2022,11:01:00,8.74,8.75,8.74,8.74,8.74,8.73,8.72,8.68,166,173,137,0.01,0.01,0,94.09%,94.83%
11/28/2022,11:02:00,8.74,8.74,8.73,8.74,8.74,8.73,8.72,8.68,164,171,139,0.01,0.01,0,93.68%,94.45%
11/28/2022,11:03:00,8.74,8.74,8.74,8.74,8.74,8.74,8.72,8.68,26,164,139,0.01,0.01,0,93.41%,94.10%
11/28/2022,11:04:00,8.74,8.74,8.74,8.74,8.74,8.74,8.72,8.69,92,166,140,0.01,0.01,0,93.22%,93.81%
11/28/2022,11:05:00,8.73,8.73,8.73,8.73,8.74,8.74,8.72,8.69,210,171,142,0.01,0.01,0,90.72%,92.78%
11/28/2022,11:06:00,8.73,8.73,8.73,8.73,8.74,8.74,8.72,8.69,52,172,142,0.01,0.01,0,89.05%,91.54%
11/28/2022,11:07:00,8.73,8.73,8.73,8.73,8.74,8.74,8.72,8.69,0,172,137,0.01,0.01,0,87.94%,90.34%
11/28/2022,11:08:00,8.73,8.73,8.73,8.73,8.74,8.74,8.72,8.69,4,172,136,0.01,0.01,0,87.20%,89.29%
11/28/2022,11:09:00,8.74,8.74,8.74,8.74,8.74,8.74,8.73,8.69,7,170,131,0.01,0.01,0,89.08%,89.22%
11/28/2022,11:10:00,8.73,8.73,8.73,8.73,8.73,8.74,8.73,8.69,3,161,127,0.01,0.01,0,87.96%,88.80%
11/28/2022,11:11:00,8.74,8.74,8.74,8.74,8.73,8.74,8.73,8.69,52,162,127,0.01,0.01,0,89.59%,89.07%
11/28/2022,11:12:00,8.74,8.74,8.74,8.74,8.73,8.74,8.73,8.69,133,164,128,0.01,0.01,0,90.68%,89.60%
11/28/2022,11:13:00,8.74,8.74,8.73,8.74,8.74,8.74,8.73,8.7,14,161,127,0.01,0.01,0,91.41%,90.20%
11/28/2022,11:14:00,8.73,8.73,8.73,8.73,8.74,8.74,8.73,8.7,51,162,127,0.01,0.01,0,89.51%,89.97%
11/28/2022,11:15:00,8.74,8.74,8.73,8.73,8.74,8.74,8.73,8.7,9,160,127,0.01,0.01,0,88.24%,89.40%
11/28/2022,11:16:00,8.73,8.73,8.73,8.73,8.74,8.74,8.73,8.7,11,160,127,0.01,0.01,0,87.40%,88.73%
11/28/2022,11:17:00,8.73,8.73,8.71,8.73,8.73,8.73,8.73,8.7,353,167,131,0,0.01,0,86.84%,88.10%
11/28/2022,11:18:00,8.72,8.72,8.72,8.72,8.73,8.73,8.73,8.7,20,162,130,0,0.01,0,84.08%,86.76%
11/28/2022,11:19:00,8.72,8.73,8.72,8.73,8.73,8.73,8.73,8.71,333,170,134,0,0.01,0,84.63%,86.05%
11/28/2022,11:20:00,8.73,8.73,8.73,8.73,8.73,8.73,8.73,8.71,45,165,134,0,0.01,0,84.99%,85.70%
11/28/2022,11:21:00,8.73,8.73,8.73,8.73,8.73,8.73,8.73,8.71,55,152,135,0,0.01,0,85.23%,85.54%
11/28/2022,11:22:00,8.73,8.73,8.71,8.71,8.73,8.73,8.73,8.71,54,152,135,0,0,0,80.63%,83.90%
11/28/2022,11:23:00,8.71,8.73,8.71,8.71,8.72,8.73,8.73,8.71,301,156,138,0,0,0,77.56%,81.79%
11/28/2022,11:24:00,8.73,8.73,8.72,8.72,8.72,8.73,8.73,8.71,5,155,130,0,0,0,77.90%,80.49%
11/28/2022,11:25:00,8.72,8.72,8.71,8.72,8.72,8.73,8.73,8.71,45,156,124,0,0,0,78.12%,79.70%
11/28/2022,11:26:00,8.72,8.72,8.71,8.71,8.72,8.73,8.73,8.72,20,153,123,0,0,0,75.89%,78.43%
11/28/2022,11:27:00,8.71,8.73,8.71,8.73,8.72,8.73,8.73,8.72,201,157,124,0,0,0,79.17%,78.68%
11/28/2022,11:28:00,8.72,8.72,8.72,8.72,8.72,8.73,8.73,8.72,2,132,124,0,0,0,78.97%,78.77%
11/28/2022,11:29:00,8.72,8.72,8.72,8.72,8.72,8.72,8.73,8.72,13,125,122,0,0,0,78.84%,78.79%
11/28/2022,11:30:00,8.72,8.72,8.71,8.71,8.72,8.72,8.73,8.72,5,118,121,0,0,0,76.37%,77.99%
11/28/2022,11:31:00,8.71,8.72,8.71,8.72,8.72,8.72,8.73,8.72,11,114,121,0,0,0,77.10%,77.69%
11/28/2022,11:32:00,8.72,8.72,8.71,8.71,8.72,8.72,8.73,8.72,2,111,121,0,0,0,75.21%,76.86%
11/28/2022,11:33:00,8.72,8.72,8.72,8.72,8.72,8.72,8.73,8.72,5,110,121,0,0,0,76.33%,76.69%
11/28/2022,11:34:00,8.71,8.72,8.71,8.72,8.72,8.72,8.73,8.72,18,110,118,0,0,0,77.08%,76.82%
11/28/2022,11:35:00,8.71,8.71,8.71,8.71,8.72,8.72,8.73,8.72,95,108,119,0,0,0,75.19%,76.28%
11/28/2022,11:36:00,8.71,8.72,8.71,8.71,8.72,8.72,8.73,8.72,44,106,119,0,0,0,73.94%,75.50%
11/28/2022,11:37:00,8.7,8.72,8.7,8.71,8.71,8.72,8.72,8.72,31,85,119,0,0,0,73.10%,74.70%
11/28/2022,11:38:00,8.71,8.71,8.71,8.71,8.71,8.72,8.72,8.72,33,71,119,0,0,0,72.54%,73.98%
11/28/2022,11:39:00,8.72,8.72,8.72,8.72,8.71,8.72,8.72,8.72,7,70,118,0,0,0,74.55%,74.17%
11/28/2022,11:40:00,8.71,8.72,8.71,8.72,8.72,8.72,8.72,8.72,25,68,118,0,0,0,75.89%,74.75%
11/28/2022,11:41:00,8.72,8.72,8.71,8.72,8.72,8.72,8.72,8.72,9,64,118,0,0,0,76.79%,75.43%
11/28/2022,11:42:00,8.71,8.71,8.71,8.71,8.71,8.72,8.72,8.72,11,60,116,0,0,0,75.00%,75.28%
11/28/2022,11:43:00,8.72,8.72,8.72,8.72,8.72,8.72,8.72,8.72,2,60,112,0,0,0,75.64%,75.40%
11/28/2022,11:44:00,8.71,8.71,8.71,8.71,8.72,8.72,8.72,8.72,52,59,112,0,0,0,73.50%,74.77%
11/28/2022,11:45:00,8.7,8.71,8.7,8.71,8.72,8.71,8.72,8.72,282,60,116,0,0,0,72.08%,73.87%
11/28/2022,11:46:00,8.71,8.71,8.71,8.71,8.72,8.71,8.72,8.72,9,59,116,0,0,0,70.28%,72.67%
11/28/2022,11:47:00,8.71,8.71,8.7,8.7,8.71,8.71,8.72,8.72,3,59,116,0,0,0,66.29%,70.55%
11/28/2022,11:48:00,8.71,8.71,8.71,8.71,8.71,8.71,8.72,8.72,4,59,116,0,0,0,64.20%,68.43%
11/28/2022,11:49:00,8.71,8.71,8.71,8.71,8.71,8.71,8.72,8.72,0,59,115,0,0,0,61.32%,66.06%
11/28/2022,11:50:00,8.71,8.71,8.7,8.71,8.71,8.71,8.72,8.72,57,61,111,0,0,0,59.40%,63.84%
11/28/2022,11:51:00,8.7,8.71,8.7,8.71,8.71,8.71,8.72,8.72,4,59,111,0,0,0,56.26%,61.31%
11/28/2022,11:52:00,8.71,8.71,8.71,8.71,8.71,8.71,8.72,8.72,1,56,110,0,0,0,51.80%,58.14%
11/28/2022,11:53:00,8.71,8.71,8.71,8.71,8.71,8.71,8.71,8.72,6,56,108,0,0,0,48.82%,55.03%
11/28/2022,11:54:00,8.7,8.7,8.7,8.7,8.71,8.71,8.71,8.72,5,55,108,0,0,0,42.07%,50.71%
11/28/2022,11:55:00,8.71,8.71,8.71,8.71,8.71,8.71,8.71,8.72,4,55,107,0,0,0,42.33%,47.92%
11/28/2022,11:56:00,8.71,8.71,8.71,8.71,8.71,8.71,8.71,8.72,5,54,107,0,0,0,42.51%,46.11%
11/28/2022,11:57:00,8.71,8.72,8.71,8.72,8.71,8.71,8.71,8.72,100,48,107,0,0,0,45.00%,45.74%
11/28/2022,11:58:00,8.72,8.72,8.72,8.72,8.71,8.71,8.71,8.72,15,48,105,0,0,0,46.67%,46.05%
11/28/2022,11:59:00,8.72,8.73,8.72,8.73,8.71,8.71,8.71,8.72,210,45,108,0,0,0,53.34%,48.48%
11/28/2022,12:00:00,8.72,8.72,8.72,8.72,8.72,8.71,8.71,8.72,5,44,104,0,0,0,52.22%,49.73%
11/28/2022,12:01:00,8.72,8.73,8.72,8.72,8.72,8.71,8.71,8.72,23,43,97,0,0,0,51.48%,50.31%
11/28/2022,12:02:00,8.72,8.73,8.72,8.73,8.72,8.71,8.71,8.72,58,43,98,0,0,0,56.54%,52.39%
11/28/2022,12:03:00,8.72,8.73,8.72,8.72,8.72,8.71,8.71,8.72,125,39,98,0,0,0,54.36%,53.05%
11/28/2022,12:04:00,8.72,8.73,8.72,8.73,8.72,8.72,8.71,8.72,23,39,97,0,0,0,58.46%,54.85%
11/28/2022,12:05:00,8.72,8.73,8.72,8.73,8.73,8.72,8.72,8.72,45,39,97,0,0,0,61.20%,56.97%
11/28/2022,12:06:00,8.73,8.73,8.72,8.73,8.73,8.72,8.72,8.72,16,39,96,0,0,0,63.02%,58.99%
11/28/2022,12:07:00,8.73,8.73,8.73,8.73,8.73,8.72,8.72,8.72,0,34,96,0,0,0,64.24%,60.74%
11/28/2022,12:08:00,8.73,8.73,8.72,8.72,8.73,8.72,8.72,8.72,8,34,83,0,0,0,59.49%,60.32%
